Fecha,Ventas (€),Inversión Marketing (€),Región
2024-04-12,156000,7800,Norte
2024-04-13,149000,7500,Centro
2024-04-14,164000,8100,Sur
2024-04-15,141000,7000,Este
2024-04-16,154000,7700,Norte
2024-04-17,158000,7900,Centro
2024-04-18,167000,8300,Sur
2024-04-19,146000,7200,Este
2024-04-20,151000,7600,Norte
2024-04-21,155000,7800,Centro
2024-04-22,162000,8100,Sur
2024-04-23,140000,7000,Este
2024-04-24,150000,7700,Norte
2024-04-25,158000,7900,Centro
2024-04-26,165000,8200,Sur
2024-04-27,145000,7200,Este
2024-04-28,153000,7600,Norte
2024-04-29,160000,8000,Centro
2024-04-30,168000,8300,Sur
2024-05-01,142000,7100,Este
2024-05-02,157000,7800,Norte
2024-05-03,152000,7600,Centro
2024-05-04,163000,8100,Sur
2024-05-05,147000,7300,Este
2024-05-06,159000,7900,Norte
2024-05-07,161000,8000,Centro
2024-05-08,166000,8200,Sur
2024-05-09,143000,7100,Este
2024-05-10,156000,7800,Norte
2024-05-11,149000,7500,Centro
2024-05-12,164000,8100,Sur
2024-05-13,141000,7000,Este
2024-05-14,154000,7700,Norte
2024-05-15,158000,7900,Centro
2024-05-16,167000,8300,Sur
2024-05-17,146000,7200,Este
2024-05-18,151000,7600,Norte
2024-05-19,155000,7800,Centro
2024-05-20,162000,8100,Sur
2024-05-21,140000,7000,Este
2024-05-22,150000,7700,Norte
2024-05-23,158000,7900,Centro
2024-05-24,165000,8200,Sur
2024-05-25,145000,7200,Este
2024-05-26,153000,7600,Norte
2024-05-27,160000,8000,Centro
2024-05-28,168000,8300,Sur
2024-05-29,142000,7100,Este
2024-05-30,157000,7800,Norte
2024-05-31,152000,7600,Centro
2024-06-01,163000,8100,Sur
2024-06-02,147000,7300,Este
2024-06-03,159000,7900,Norte
2024-06-04,161000,8000,Centro
2024-06-05,166000,8200,Sur
2024-06-06,143000,7100,Este
2024-06-07,156000,7800,Norte
2024-06-08,149000,7500,Centro
2024-06-09,164000,8100,Sur
2024-06-10,141000,7000,Este
2024-06-11,154000,7700,Norte
2024-06-12,158000,7900,Centro
2024-06-13,167000,8300,Sur
2024-06-14,146000,7200,Este
2024-06-15,151000,7600,Norte
2024-06-16,155000,7800,Centro
2024-06-17,162000,8100,Sur
2024-06-18,140000,7000,Este
2024-06-19,150000,7700,Norte
2024-06-20,158000,7900,Centro
2024-06-21,165000,8200,Sur
2024-06-22,145000,7200,Este
2024-06-23,153000,7600,Norte
2024-06-24,160000,8000,Centro
2024-06-25,168000,8300,Sur
2024-06-26,142000,7100,Este
2024-06-27,157000,7800,Norte
2024-06-28,152000,7600,Centro
2024-06-29,163000,8100,Sur
2024-06-30,147000,7300,Este
2024-07-01,159000,7900,Norte
2024-07-02,161000,8000,Centro
2024-07-03,166000,8200,Sur
2024-07-04,143000,7100,Este
2024-07-05,156000,7800,Norte
2024-07-06,149000,7500,Centro
2024-07-07,164000,8100,Sur
2024-07-08,141000,7000,Este
2024-07-09,154000,7700,Norte
2024-07-10,158000,7900,Centro
2024-07-11,167000,8300,Sur
2024-07-12,146000,7200,Este
2024-07-13,151000,7600,Norte
2024-07-14,155000,7800,Centro
2024-07-15,162000,8100,Sur
2024-07-16,140000,7000,Este
2024-07-17,150000,7700,Norte
2024-07-18,158000,7900,Centro
2024-07-19,165000,8200,Sur
2024-07-20,145000,7200,Este
2024-07-21,153000,7600,Norte
2024-07-22,160000,8000,Centro
2024-07-23,168000,8300,Sur
2024-07-24,142000,7100,Este
2024-07-25,157000,7800,Norte
2024-07-26,152000,7600,Centro
2024-07-27,163000,8100,Sur
2024-07-28,147000,7300,Este
2024-07-29,159000,7900,Norte
2024-07-30,161000,8000,Centro
2024-07-31,166000,8200,Sur
2024-08-01,143000,7100,Este
2024-08-02,156000,7800,Norte
2024-08-03,149000,7500,Centro
2024-08-04,164000,8100,Sur
2024-08-05,141000,7000,Este
2024-08-06,154000,7700,Norte
2024-08-07,158000,7900,Centro
2024-08-08,167000,8300,Sur
2024-08-09,146000,7200,Este
2024-08-10,151000,7600,Norte
2024-08-11,155000,7800,Centro
2024-08-12,162000,8100,Sur
2024-08-13,140000,7000,Este
2024-08-14,150000,7700,Norte
2024-08-15,158000,7900,Centro
2024-08-16,165000,8200,Sur
2024-08-17,145000,7200,Este
2024-08-18,153000,7600,Norte
2024-08-19,160000,8000,Centro
2024-08-20,168000,8300,Sur
2024-08-21,142000,7100,Este
2024-08-22,157000,7800,Norte
2024-08-23,152000,7600,Centro
2024-08-24,163000,8100,Sur
2024-08-25,147000,7300,Este
2024-08-26,159000,7900,Norte
2024-08-27,161000,8000,Centro
2024-08-28,166000,8200,Sur
2024-08-29,143000,7100,Este
2024-08-30,156000,7800,Norte
2024-08-31,149000,7500,Centro
2024-09-01,164000,8100,Sur
2024-09-02,141000,7000,Este
2024-09-03,154000,7700,Norte
2024-09-04,158000,7900,Centro
2024-09-05,167000,8300,Sur
2024-09-06,146000,7200,Este
2024-09-07,151000,7600,Norte
2024-09-08,155000,7800,Centro
2024-09-09,162000,8100,Sur
2024-09-10,140000,7000,Este
2024-09-11,150000,7700,Norte
2024-09-12,158000,7900,Centro
2024-09-13,165000,8200,Sur
2024-09-14,145000,7200,Este
2024-09-15,153000,7600,Norte
2025-08-12,161202,16363,Centro
2025-11-05,199879,14832,Norte
2023-11-23,195990,3666,Norte
2025-08-01,113969,15499,Oeste
2025-11-20,150197,15087,Sur
2023-01-11,102171,15959,Centro
2025-05-26,180700,12876,Norte
2025-10-28,92979,3578,Oeste
2025-01-14,88209,19342,Sur
2024-01-15,64711,12745,Este
2025-10-06,66373,5300,Sur
2023-11-26,133927,5091,Oeste
2025-06-25,6169,10537,Norte
2024-10-22,134736,3575,Norte
2023-07-12,26573,3564,Centro
2023-08-22,35775,13747,Oeste
2025-07-19,138594,10469,Centro
2025-01-07,77879,6697,Oeste
2024-07-28,190804,1409,Norte
2023-01-04,100631,11761,Este
2023-07-31,24651,11790,Este
2023-03-24,117448,14246,Oeste
2024-06-21,22580,13887,Sur
2024-12-08,198271,11568,Centro
2024-07-01,67876,2157,Este
2023-07-11,127701,7241,Oeste
2025-07-11,22534,4133,Sur
2024-10-30,176974,6621,Sur
2025-09-12,67396,4978,Oeste
2024-10-23,167497,15146,Centro
2023-09-29,141973,4073,Norte
2025-04-30,49518,12814,Sur
2025-10-14,174113,2544,Norte
2024-04-08,198743,2714,Centro
2025-12-21,49061,10014,Sur
2025-05-03,93947,10720,Este
2024-11-18,83250,15864,Norte
2025-03-07,79812,1243,Oeste
2023-04-09,146322,11209,Este
2025-09-12,27725,10237,Centro
2024-03-02,69309,15250,Centro
2024-11-21,106499,13266,Norte
2023-01-16,138593,15946,Este
2024-08-27,18002,3526,Oeste
2025-10-17,86063,9224,Oeste
2023-04-24,15314,13369,Norte
2023-09-13,134637,12326,Oeste
2023-06-27,78253,8858,Centro
2023-05-04,172623,15504,Oeste
2023-10-27,97815,15971,Sur
2025-12-30,45363,12908,Norte
2023-03-19,184054,6606,Sur
2025-10-28,5397,2625,Oeste
2024-10-20,8470,4139,Este
2024-12-26,6237,4958,Centro
2023-03-12,157412,2689,Sur
2024-08-11,107060,12947,Centro
2025-01-25,161403,5356,Norte
2023-02-18,20549,16196,Norte
2023-12-17,34616,19993,Sur
2025-05-11,108277,16245,Oeste
2023-12-29,10296,14663,Sur
2023-04-27,22504,10728,Centro
2025-05-05,150082,1216,Sur
2023-05-17,128620,3108,Oeste
2025-07-10,147230,6626,Centro
2023-12-31,89799,15357,Norte
2024-12-10,47597,9637,Este
2023-08-19,44924,16551,Centro
2024-10-23,144808,13675,Norte
2024-08-11,129293,11178,Oeste
2025-07-13,159825,2740,Sur
2025-12-23,94798,10933,Norte
2023-12-29,180013,6983,Oeste
2025-03-09,59709,8784,Oeste
2025-12-11,36053,9142,Centro
2023-10-28,96394,5952,Este
2023-11-11,181480,16752,Este
2023-12-27,180387,16462,Este
2023-11-12,125616,18966,Centro
2024-04-03,182252,16806,Oeste
2024-07-16,182570,7219,Centro
2025-04-24,13916,7379,Sur
2024-11-24,173078,5860,Oeste
2023-01-02,135669,9616,Norte
2023-02-17,168982,18074,Centro
2024-11-11,99696,17874,Oeste
2025-02-10,77941,14406,Oeste
2023-04-21,83344,2058,Este
2024-04-12,64106,1733,Centro
2024-08-27,81371,11691,Norte
2024-01-07,179990,16147,Centro
2025-03-28,57717,18396,Norte
2024-09-28,112453,12196,Sur
2023-10-18,189591,6732,Oeste
2023-12-03,51667,6262,Oeste
2023-08-08,166807,9850,Norte
2024-11-18,98570,15055,Este
2025-05-27,190646,6301,Centro
2023-04-28,104975,6936,Sur
2025-04-18,13319,12822,Norte
2023-07-13,154039,8381,Oeste
2024-03-13,80589,15773,Este
2024-09-18,6506,4550,Este
2025-01-08,151664,17160,Sur
2023-02-05,52685,17746,Norte
2023-03-03,166760,11283,Este
2025-07-31,16062,15167,Este
2024-11-17,11699,19034,Oeste
2025-12-17,115452,2697,Centro
2024-08-28,71600,18938,Oeste
2025-04-26,58723,9800,Oeste
2025-04-07,91776,6297,Este
2023-06-30,16509,16287,Este
2023-11-26,87933,11459,Sur
2025-12-28,100660,3795,Sur
2024-06-10,170986,12482,Norte
2023-01-14,27904,5297,Este
2024-10-31,22525,8101,Oeste
2024-01-28,54043,6883,Centro
2023-05-26,99158,5556,Sur
2023-09-05,187642,6729,Este
2024-12-09,160479,19433,Centro
2025-02-06,195189,7905,Oeste
2023-02-19,187880,14886,Sur
2023-08-20,102662,11932,Sur
2024-01-18,115428,4882,Oeste
2025-11-05,78098,6144,Este
2023-05-17,81891,3832,Oeste
2025-10-10,193232,16085,Sur
2024-02-09,59034,5645,Este
2025-04-08,100669,9255,Centro
2023-08-17,42807,11408,Oeste
2025-12-24,53319,17421,Sur
2024-12-09,195334,7831,Oeste
2025-12-05,114167,1355,Oeste
2024-12-13,171203,12969,Sur
2023-06-15,66685,1375,Sur
2025-08-07,116033,5249,Oeste
2025-05-24,55943,5274,Sur
2024-11-18,176721,15644,Sur
2023-03-07,177643,10051,Centro
2023-10-25,192225,8140,Este
2024-08-21,154667,15055,Norte
2023-04-11,129757,19831,Centro
2024-12-12,25606,6515,Norte
2024-06-08,147394,7244,Norte
2025-03-15,143346,13961,Centro
2025-12-29,27398,13115,Centro
2025-08-14,30520,3825,Norte
2023-08-04,95057,18566,Este
2025-03-23,131446,14800,Este
2025-06-11,176202,6521,Sur
2025-10-22,168273,6798,Oeste
2025-12-05,175675,3505,Norte
2024-12-22,190010,5792,Centro
2025-02-13,85409,17796,Este
2023-09-14,190991,19883,Norte
2024-03-29,86281,14572,Este
2024-02-18,95625,3468,Sur
2025-04-22,169258,16623,Sur
2025-05-18,100358,16497,Este
2023-06-27,67852,11340,Norte
2024-08-03,28228,12178,Sur
2025-02-25,51184,14448,Este
2023-02-20,107820,19949,Sur
2023-12-17,175565,17292,Centro
2023-08-30,5630,18679,Centro
2023-03-01,142640,12683,Centro
2024-07-14,15944,13260,Sur
2023-06-29,165198,15435,Este
2023-08-10,124022,10165,Oeste
2025-08-08,47363,8938,Norte
2025-05-13,191264,15864,Centro
2024-11-04,32387,2441,Centro
2023-01-19,19104,5473,Este
2024-01-13,199915,10296,Norte
2025-05-23,150096,14441,Centro
2023-02-06,60366,12726,Norte
2025-05-28,183701,4233,Este
2023-01-13,15084,4665,Sur
2023-05-01,43575,4305,Oeste
2024-12-21,81924,9202,Norte
2025-11-09,167291,19665,Centro
2023-09-29,193380,12364,Sur
2025-06-24,101980,12436,Oeste
2025-08-04,147523,7316,Norte
2023-10-02,115840,12220,Oeste
2023-05-18,170243,12767,Oeste
2023-12-18,71921,19635,Este
2025-07-30,105251,18839,Oeste
2025-05-24,145059,9489,Este
2025-04-24,73178,17121,Centro
2023-04-01,126706,10898,Norte
2025-08-03,68305,7388,Norte
2024-05-14,121216,13943,Centro
2023-08-12,118201,9371,Este
2025-07-12,88520,1770,Este
2025-01-06,134993,17018,Oeste
2023-11-02,98925,11310,Sur
2024-08-14,5972,5030,Norte
2023-01-23,100716,5197,Norte
2024-10-07,63567,9388,Norte
2023-10-26,174191,13662,Centro
2023-05-13,159501,7462,Este
2025-04-17,157054,13009,Este
2023-09-01,90842,1535,Norte
2025-10-30,5702,7049,Sur
2024-10-20,37649,12171,Norte
2023-02-19,49207,4401,Sur
2023-07-03,22157,16553,Oeste
2024-08-28,163609,6417,Este
2023-01-17,30771,19931,Oeste
2025-08-22,30387,11042,Norte
2025-03-15,158830,5904,Centro
2024-09-27,160683,5805,Centro
2025-03-16,102346,15306,Norte
2025-09-12,58661,19850,Norte
2023-07-22,18046,8897,Sur
2025-01-25,148320,8295,Oeste
2023-02-02,84870,12822,Sur
2025-11-23,154196,9657,Norte
2025-11-08,153752,17830,Norte
2025-10-02,15078,9643,Centro
2025-10-02,10719,1905,Este
2023-10-30,183343,4201,Centro
2025-03-08,167810,18997,Norte
2023-09-27,45537,11860,Sur
2024-09-14,159571,15881,Este
2025-07-14,132883,6369,Norte
2023-04-12,155180,15827,Centro
2023-02-09,95806,5114,Norte
2024-05-18,36514,6613,Este
2023-02-22,79780,2762,Sur
2025-07-23,31762,17718,Sur
2024-02-07,25254,14634,Centro
2023-01-04,133944,15355,Este
2023-04-05,71357,6552,Este
2023-09-04,133471,19123,Norte
2023-06-17,85755,18875,Oeste
2024-07-25,54738,18874,Oeste
2025-01-01,154399,10300,Sur
2025-08-01,110779,10205,Norte
2023-08-12,133782,2075,Norte
2025-07-08,169787,5138,Sur
2025-10-26,192261,7516,Este
2024-09-26,26234,8399,Oeste
2024-05-05,188644,15102,Oeste
2024-07-28,6279,11422,Norte
2024-09-06,58767,19994,Centro
2023-12-31,98599,15478,Oeste
2025-08-30,12983,10034,Sur
2025-10-15,41543,5722,Oeste
2024-10-08,198364,6168,Sur
2025-04-07,52951,15728,Este
2025-02-25,198311,16327,Este
2023-07-07,191260,2242,Este
2025-10-27,123355,18087,Este
2023-01-08,198126,6655,Sur
2023-03-27,154288,1633,Norte
2025-11-20,64249,1368,Centro
2023-08-18,165387,18833,Norte
2023-03-25,144869,17266,Oeste
2024-06-11,169569,13192,Este
2025-10-18,100497,9284,Sur
2025-11-15,177980,10507,Este
2024-11-21,61882,8575,Sur
2023-11-17,192671,16534,Este
2023-05-02,114823,11983,Norte
2025-08-09,25901,5026,Oeste
2024-02-24,145628,8889,Norte
2025-12-01,51370,10714,Centro
2023-10-18,106800,7775,Oeste
2024-03-04,67004,9578,Sur
2025-08-21,12148,17088,Este
2024-12-24,38809,13924,Sur
2023-09-05,101492,3184,Sur
2023-09-24,130902,16130,Este
2024-11-03,126964,9646,Este
2023-11-18,138494,9838,Norte
2023-03-26,184828,3995,Oeste
2023-11-03,33304,16059,Oeste
2023-05-24,42633,12090,Oeste
2024-02-06,186250,9283,Oeste
2025-08-16,61509,19828,Oeste
2025-01-21,126058,19481,Oeste
2024-01-14,35611,3945,Oeste
2024-02-27,49408,19324,Norte
2024-05-12,77371,2425,Este
2024-08-10,102702,2162,Este
2023-02-04,119471,18751,Centro
2024-05-04,175747,11239,Este
2023-03-26,188023,5261,Norte
2023-08-29,133573,7106,Centro
2025-07-23,176483,10580,Este
2023-04-09,14040,1554,Sur
2025-02-11,187738,17687,Sur
2024-12-30,85194,5732,Centro
2023-04-09,97084,10332,Sur
2023-05-15,125003,14452,Centro
2025-11-13,83427,6894,Sur
2025-10-16,195054,3003,Norte
2024-10-01,113537,11575,Sur
2025-07-17,129857,19816,Este
2025-10-21,38559,16700,Oeste
2024-06-04,47336,16067,Sur
2024-01-08,143560,1653,Norte
2025-06-15,198819,16060,Oeste
2024-02-20,187707,17336,Sur
2025-03-08,20723,2694,Centro
2023-11-19,135187,7982,Centro
2023-07-17,155974,4370,Este
2023-12-17,183042,16457,Oeste
2025-08-19,174578,12343,Sur
2023-01-29,53788,8816,Centro
2025-05-02,66090,19972,Centro
2024-10-18,195781,18880,Centro
2024-11-02,76411,2247,Norte
2023-03-08,57497,4177,Norte
2024-06-22,7095,14989,Oeste
2025-12-04,108157,11201,Este
2023-05-20,93857,8320,Este
2025-03-20,166474,10768,Sur
2023-12-02,35349,1044,Sur
2025-06-15,196911,18602,Norte
2024-01-12,93074,4175,Sur
2024-07-19,157843,4066,Oeste
2023-02-16,47512,12392,Este
2025-08-16,126103,9981,Norte
2024-10-24,62036,5928,Norte
2023-06-25,45442,16021,Oeste
2024-12-31,133274,2271,Este
2023-06-06,179236,1580,Centro
2023-04-09,176942,4327,Oeste
2025-03-11,136251,3315,Norte
2024-09-08,18514,2916,Norte
2023-10-02,134454,5588,Oeste
2025-06-07,167155,7079,Centro
2025-01-05,74046,17303,Centro
2023-01-04,111139,17997,Centro
2024-10-15,157933,9093,Centro
2024-02-15,89289,1031,Sur
2023-03-14,9806,15992,Centro
2023-04-02,121324,11997,Sur
2024-08-18,110524,3851,Sur
2025-01-21,83605,12558,Sur
2025-01-12,119766,7210,Oeste
2024-07-02,52879,7763,Este
2024-11-12,92083,12194,Sur
2025-05-10,136588,7377,Oeste
2023-03-23,170483,4149,Centro
2023-03-31,123055,11439,Centro
2023-05-09,163153,10998,Centro
2025-03-03,33518,12083,Centro
2024-12-23,147065,12733,Este
2025-10-26,155737,11068,Este
2025-06-01,135549,14092,Centro
2024-02-28,127344,6166,Oeste
2023-03-04,15108,2841,Sur
2025-06-20,184200,17405,Sur
2023-06-25,88145,9664,Sur
2025-08-26,76326,2910,Oeste
2024-07-19,55875,13047,Centro
2024-06-12,52501,4523,Norte
2025-01-10,117308,1379,Sur
2025-07-18,96776,10667,Este
2024-05-17,105094,16912,Oeste
2025-12-29,61845,14499,Centro
2023-02-10,137872,7501,Este
2023-01-27,130738,18478,Este
2024-05-05,62840,11460,Sur
2023-08-18,121623,5438,Oeste
2023-08-02,49938,15403,Sur
2024-10-03,8193,6274,Sur
2025-02-14,17430,2725,Sur
2023-02-10,100885,4877,Oeste
2024-04-01,182137,9194,Sur
2024-01-15,182667,2889,Sur
2025-03-26,133157,12383,Oeste
2024-01-03,74236,1801,Norte
2025-05-06,85243,19324,Oeste
2024-04-17,179112,7697,Oeste
2023-07-06,160320,19307,Este
2024-01-04,111569,4299,Sur
2025-07-18,79212,12332,Norte
2024-04-27,69418,15091,Este
2023-04-14,101530,12798,Centro
2024-04-14,11749,16753,Este
2025-08-25,59932,1788,Centro
2025-03-04,92361,14084,Este
2025-08-31,191347,6443,Sur
2025-10-31,109851,2448,Oeste
2023-03-04,191274,15628,Sur
2024-09-18,161705,9123,Este
2023-04-28,145103,13843,Oeste
2024-01-22,77005,14211,Oeste
2025-10-05,41447,14108,Este
2024-11-27,188041,5295,Norte
2025-03-19,46377,8548,Centro
2024-11-27,168872,16492,Centro
2025-11-07,107531,9443,Sur
2025-12-26,121541,13314,Norte
2025-01-12,48737,2547,Sur
2024-01-28,165625,1724,Oeste
2024-10-02,122524,3969,Este
2023-06-22,70263,2995,Centro
2024-06-25,154389,12814,Centro
2023-02-26,189141,17434,Norte
2023-04-29,104535,12036,Centro
2025-09-09,128199,7800,Este
2024-10-17,192145,19653,Norte
2024-07-17,69046,10623,Centro
2025-03-07,180125,16755,Norte
2024-06-23,106895,18736,Este
2023-03-17,87360,3036,Este
2023-08-22,137181,6199,Sur
2025-11-30,133844,18237,Centro
2023-12-29,83202,9567,Este
2024-01-06,32048,12843,Sur
2025-05-15,131301,16343,Norte
2025-06-19,115736,16575,Norte
2025-12-17,94910,13731,Oeste
2023-08-29,17005,6530,Oeste
2023-02-28,134073,8294,Centro
2023-04-03,127775,1237,Norte
2024-01-10,144457,18921,Este
2025-02-05,70565,7628,Oeste
2024-01-04,75409,14746,Centro
2025-11-30,167723,6237,Este
2023-09-14,91235,9747,Norte
2025-04-30,62836,6771,Sur
2024-12-15,134651,6053,Oeste
2025-11-21,38053,14847,Oeste
2023-07-11,129305,18775,Centro
2024-01-20,137870,9257,Centro
2025-04-19,127708,13468,Centro
2025-10-21,83534,15986,Este
2023-12-19,52255,11559,Oeste
2024-08-12,127937,16020,Este
2023-09-21,129259,6035,Norte
2023-09-21,185789,19467,Oeste
2025-09-14,52190,10558,Norte
2025-10-19,15744,10474,Centro
2024-07-10,28866,11757,Oeste
2024-07-08,173033,1594,Oeste
2024-10-05,70697,12598,Norte
2023-09-03,41072,1309,Sur
2023-01-02,75814,4052,Centro
2025-04-15,180189,8443,Sur
2024-06-26,43449,7552,Centro
2023-09-22,170237,6160,Sur
2024-07-18,33480,2249,Este
2024-04-20,136900,6280,Norte
2024-02-12,187748,16677,Este
2025-05-14,190745,13077,Sur
2025-03-10,9814,13375,Norte
2023-04-01,176480,8258,Norte
2024-05-22,38121,1386,Este
2023-03-27,114745,4450,Sur
2023-02-03,191347,7360,Centro
2025-05-07,147929,16338,Centro
2024-10-24,67589,11516,Oeste
2023-08-10,106535,1504,Oeste
2025-07-09,69772,13360,Centro
2024-07-18,34215,6726,Oeste
2024-06-08,64636,9105,Oeste
2023-10-23,23622,5551,Oeste
2023-08-24,108709,16394,Este
2023-04-09,94463,7560,Norte
2023-10-17,17805,18173,Sur
2024-05-16,72651,4118,Norte
2025-08-03,72596,10237,Sur
2025-09-17,51936,11430,Sur
2025-10-23,18500,10192,Este
2025-10-02,147209,10038,Sur
2025-11-01,85055,19510,Centro
2025-04-13,181210,8662,Centro
2024-07-05,103424,17744,Sur
2024-09-01,140881,9615,Este
2025-11-02,131120,11648,Norte
2024-05-25,65342,1249,Sur
2023-09-24,44720,7841,Este
2023-07-26,107004,3435,Centro
2023-10-27,86198,14203,Oeste
2023-08-01,135951,17854,Norte
2025-02-12,120160,18096,Este
2025-08-31,19304,10306,Este
2024-12-09,150827,1297,Oeste
2023-12-30,72164,9924,Oeste
2024-03-02,74819,17474,Sur
2024-01-07,178804,5133,Sur
2025-10-21,58461,16718,Este
2024-06-02,36962,6504,Este
2024-12-17,50270,7296,Sur
2023-12-30,80279,15229,Sur
2023-02-14,196816,10464,Norte
2025-11-28,186273,3719,Este
2023-05-03,38608,11667,Este
2025-03-08,136216,17820,Sur
2023-06-30,168653,19760,Este
2024-04-17,110262,13021,Sur
2025-06-10,52593,1625,Oeste
2023-06-16,121727,3674,Centro
2024-11-02,177777,1929,Centro
2025-07-27,116780,9595,Oeste
2024-07-11,87345,11755,Norte
2025-04-17,118457,19766,Oeste
2023-05-20,121219,10515,Sur
2025-01-27,27058,17800,Oeste
2024-05-27,181058,13806,Norte
2024-02-19,72192,10147,Este
2025-03-04,76031,16963,Sur
2023-09-23,153005,10595,Centro
2025-08-08,91534,13711,Norte
2023-03-07,60785,5690,Este
2025-07-23,20179,14581,Norte
2025-12-04,133242,13192,Sur
2024-02-13,95734,15393,Sur
2025-09-23,51770,19309,Norte
2023-11-22,11360,3352,Este
2024-05-05,148285,19555,Este
2025-09-30,155583,12725,Norte
2025-06-18,102034,6084,Este
2023-05-05,90468,2430,Este
2023-04-24,187921,12368,Sur
2025-10-07,177155,1896,Norte
2024-02-29,113516,13820,Oeste
2025-12-17,30982,11573,Norte
2024-03-06,99999,18694,Centro
2024-02-09,156807,7172,Centro
2024-11-17,193515,6765,Oeste
2025-07-17,43320,12384,Oeste
2024-04-08,133898,3162,Sur
2023-02-07,79043,6409,Sur
2025-01-29,97187,11160,Norte
2023-04-06,12724,2967,Este
2023-01-02,65519,11362,Oeste
2024-12-05,13211,7184,Norte
2023-02-23,18520,17021,Centro
2024-05-16,132687,5748,Centro
2023-09-17,157336,9053,Este
2025-08-11,168324,17901,Este
2024-09-25,13240,18297,Centro
2025-02-13,23179,3084,Sur
2024-02-24,139371,7096,Sur
2023-04-15,95145,9509,Este
2024-01-22,91085,8088,Oeste
2025-01-10,31889,15766,Norte
2025-01-16,137653,5088,Oeste
2024-08-24,78502,8761,Oeste
2023-01-19,12438,15933,Este
2024-01-05,30313,3510,Norte
2024-11-24,47130,6681,Norte
2025-11-30,46084,14947,Centro
2023-04-25,110064,17081,Oeste
2025-12-25,117834,18667,Este
2023-03-17,194523,5417,Oeste
2024-05-09,190427,13038,Sur
2023-08-16,36229,12819,Oeste
2024-07-10,136001,5418,Norte
2025-12-06,189976,9297,Sur
2023-06-12,133829,11527,Este
2025-06-17,26645,12674,Norte
2023-04-11,150388,1982,Sur
2023-01-01,185470,10436,Este
2025-10-08,127585,3813,Sur
2023-11-10,84462,17950,Norte
2023-02-24,197560,5410,Este
2023-07-25,140298,18284,Sur
2023-07-21,76605,18747,Sur
2023-10-18,100847,3158,Este
2024-07-22,7673,1441,Sur
2023-05-26,139417,1435,Norte
2025-05-19,194366,11639,Este
2024-12-26,85553,2001,Oeste
2025-07-10,192806,12117,Oeste
2024-02-02,111715,8451,Este
2025-06-24,43827,17662,Centro
2023-08-30,146845,10601,Oeste
2023-07-19,179738,10518,Sur
2024-03-24,130308,2180,Centro
2025-08-19,128034,11564,Oeste
2024-10-14,34866,8408,Este
2024-03-19,115352,11149,Norte
2023-11-28,120777,4789,Este
2023-01-03,104374,1106,Centro
2024-05-16,165797,15859,Este
